product_id,brand,title,price,category,rating,image_url,product_url
B07MGGMX8C,TUMI,Alpha 3 Hanging Travel Kit - Luggage Accessories Toiletry Bag for Men and Women - Black,607.61,Luggage,4.7,https://m.media-amazon.com/images/I/812+wQPkS8L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07MGGMX8C
B07QS4YHB9,Samsonite,"Global Ta Luggage Lock, 7 centimeters",43.86,Luggage,4.4,https://m.media-amazon.com/images/I/71decHimoML._AC_UL320_.jpg,https://www.amazon.ae/dp/B07QS4YHB9
B09TF6B616,pacsafe,Metrosafe X Anti Theft Urban Sling,314.12,Luggage,4.6,https://m.media-amazon.com/images/I/51hPTWu6vfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TF6B616
B08SQB2PRX,Roffatide,Anime Naruto Backpack Akatsuki Anti Leaf Uchiha Itachi Printed School Bag Laptop Backpack with USB Charging Port & Headphone Port,135.0,Luggage,4.7,https://m.media-amazon.com/images/I/71QBNA4jWkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08SQB2PRX
B086MGMJ7N,XIAOMI,Unisex Business Backpack 2 BUSINESS BACKPACK 2,94.0,Luggage,4.6,https://m.media-amazon.com/images/I/41qmA8n5ZHL._AC_UL320_.jpg,https://www.amazon.ae/dp/B086MGMJ7N
B08VS8B8GP,Weewooday,"12 Pieces Clear Cosmetics Bag PVC Zippered Clear Toiletry Carry Pouch Cosmetic Makeup Bag Waterproof Makeup Bag Vinyl Plastic Organizer Case for Vacation Bathroom(Medium,Black)",28.0,Luggage,4.5,https://m.media-amazon.com/images/I/81sDv7B-z1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08VS8B8GP
B0CCJ6NMF2,ARCHAEOPTERYX,"Travel Wallet, Passport Holder RFID Blocking, Travel Document Organizer for Men Women, Waterproof Large Capacity Fashion Passport Cover for Passports, Cards, Flight Tickets, Free Clear Passport Case",48.99,Luggage,3.7,https://m.media-amazon.com/images/I/61CbTxWzIfL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CCJ6NMF
B0BPNK76T3,Tokokimo,"Travel Duffle Bag Women Weekend Overnight Bag Sports Gym Bag with Shoe Compartment Foldable Holdall Bag Water Resistant Weekender Bag for Women Men, Striped, 60L",89.99,Luggage,5.0,https://m.media-amazon.com/images/I/71ps3FZ-PxL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BPNK76T3
B07Z3CC2N4,Bosidu,"Red & White Striped Hanging Travel Toiletry Bag, Large Capacity Cosmetic Organiser with 4 Compartments & Sturdy Hook, Perfect for Travel/Daily Use",57.5,Luggage,4.7,https://m.media-amazon.com/images/I/71E4VwpDf0L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07Z3CC2N4
B07CPSXZ39,Talent.llc,Passport Holder Leather Travel Wallet - RFID Blocking Passport Cover with Magnetic Button for Women Men By Talent (Black - Map),39.99,Luggage,4.2,https://m.media-amazon.com/images/I/71ZzbDdaPKL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CPSXZ39
B01G2N6ZAW,Oakley,mens ENDURO 30L 2.0 Backpack,355.68,Luggage,4.6,https://m.media-amazon.com/images/I/81cvjS6NeVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B01G2N6ZAW
B072F91DNR,Amazon Basics,"Softside Luggage Suitcase - 25 Inch (63cm), Black",186.2,Luggage,4.2,https://m.media-amazon.com/images/I/61sEzWbF5YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B072F91DNR
B07R2LRWLD,Samsonite,Global Travel Accessories - Foldable Pack Cover,108.49,Luggage,3.9,https://m.media-amazon.com/images/I/815BDRxT0FL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07R2LRWLD
B09JNX6M32,Eminent,"Checked Luggage 28 Inches – Polypropylene Hard Case Luggage Sets with 4 Double Spinner Wheels TSA Lock (Checked Luggage 28-Inch, Yellow Black)",510.0,Luggage,4.6,https://m.media-amazon.com/images/I/71z+ezHeeAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09JNX6M3
B0CFJK2T48,ah arctic hunter,Arctic Hunter 26 L Laptop Backpack Water Resistant Anti-Theft Pocket with USB Port and Separate Laptop Compartment Premium Office Backpack B00387,109.0,Luggage,4.6,https://m.media-amazon.com/images/I/819urDW4gQL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFJK2T48
B0BQR36V5R,Angju,"Travel Toiletry Bag, Mens Leather Travel Organizer Kit with hanging hook, Large Water-resistant Toiletries Bathroom Shaving Bags for Women",49.9,Luggage,4.5,https://m.media-amazon.com/images/I/616eT29MiWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQR36V5R
B095Z1NJ24,Hot Wheels,Hot Wheels Backpack For Kids Large Cars School Travel Sports Bag with Drinks Holder,135.63,Luggage,4.7,https://m.media-amazon.com/images/I/81yPQCaTCWS._AC_UL320_.jpg,https://www.amazon.ae/dp/B095Z1NJ24
B09Y8ZD77V,Lovdazzles,"Coach Makeup Bag, Thank Gifts for Coach Birthday Coach Bag Coach Purse Christmas Coach Bags for Women, The Influence of a Good Coach Can Never Be Erased Travel Makeup Bag Cosmetic Pouch",59.79,Luggage,4.4,https://m.media-amazon.com/images/I/61s6EvgqCoL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09Y8ZD77V
B0CFGT12VK,Skade,"Carry On Luggage, PC Hardside Suitcase with Front Pocket, Cup Holder, USB Charging Port, 360 degrees Spinner Wheel, Phone Holder, TSA Locks and Intimate Hook (24, Black)",449.0,Luggage,3.0,https://m.media-amazon.com/images/I/71xvaVGIQiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFGT12VK
B09H6XG1NM,ELECDON,"Makeup Bag, 3 Pcs PVC Stripe Cosmetic Bag Waterproof Zipper Multifunctional Transparent Travel Cosmetics Storage Bag Portable Large Capacity Storage Bag for Women and Girls",55.99,Luggage,4.8,https://m.media-amazon.com/images/I/61vq+Ob7sOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09H6XG1NM
B0CFQMYS14,ah arctic hunter,"3 in 1 Expandable Backpack 18 inch Water Resistant Travel Business Laptop Bag for Unisex with Built in USB and Headphone port, B00345 (Black PU), 30 x 15 x 41 cm (B00345-AH_BLKPU)",159.0,Luggage,4.5,https://m.media-amazon.com/images/I/81M+wSevq6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFQMYS14
B0B6FSNQ5R,KASTWAVE,"Luggage Cover, KASTWAVE Washable Suitcase Cover, Anti-scratch Suitcase Protector Fits 18-32 Inch Luggage (M)",42.9,Luggage,4.2,https://m.media-amazon.com/images/I/51d3byr7VBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B6FSNQ5R
B0BQMQQJK4,Nautica,"Duffle Bag for Travel|Stylish Leatherette Cabin Luggage| Compact and Comfortable for Travelling|for Weekend Trip & Gym Duffle Bag |Suitable for Men and Women, 27 L, Black, One Size, Travel",77.7,Luggage,4.3,https://m.media-amazon.com/images/I/81CAo087c2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQMQQJK4
B0C2HW9NXB,SYOSI,"5 Pieces Heart Mesh Makeup Bags Set, Portable Travel Toiletry Bag Travel Makeup Organizer Bag Cosmetic Bags for Women Girls, Small Items Storage Organizer for Home Office Travel (Beige)",47.49,Luggage,5.0,https://m.media-amazon.com/images/I/71Ixr5lz2yL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2HW9NXB
B0BYVDZDMP,Generic,"Travel Passport Wallet Passport Covers, RFID Blocking Family Passport Holder Waterproof Travel Document Organizer (Black)",39.9,Luggage,3.6,https://m.media-amazon.com/images/I/71ZlVqAYuVL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BYVDZDMP
B08BLM6X1J,Parajohn,"Backpack, 19’’ Rucksack – Travel Laptop Backpack/Rucksack – Hiking Travel Camping Backpack - Business Travel Laptop Backpack - College School Computer Rucksack Bag for Men/Women",64.0,Luggage,5.0,https://m.media-amazon.com/images/I/81rl8VJ9CRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08BLM6X1J
B08KH5ZCP6,WildHorn,Unisex Leather Passport holder Passport Wallet,19.0,Luggage,4.1,https://m.media-amazon.com/images/I/91c+2OzVp5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08KH5ZCP6
B0BFJKKLHY,Embla,"Cosmetic Bag - Makeup Bag Travel Pouch, Toiletry Bags Cute Makeup Organizer, Nylon Zipper Pouches, Pink Black Coin Purse, Storage Bag Cosmetics Organizer, Make up bags Mini, Small, Large, Womens",101.28,Luggage,4.7,https://m.media-amazon.com/images/I/61gciY2xqmL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BFJKKLHY
B0B33X9GLY,PUMA,Mens Ferrari SPTWR Backpack,229.0,Luggage,4.3,https://m.media-amazon.com/images/I/81et+quLIBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B33X9GLY
B0B8STNJ1Y,Disney,"Mickey Mouse Rock The House 18"" Backpack",77.0,Luggage,,https://m.media-amazon.com/images/I/81kuJtjPmLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B8STNJ1Y
B07RG9MCNF,DAHSHA,"Travel Passport Holder & Family Wallet Organizer | Vertical Pouch for Cards, Boarding Pass & Travel Documents with Removable Hand Strap – Grey (1 Pack)",54.44,Luggage,4.2,https://m.media-amazon.com/images/I/914ViE31tWL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07RG9MCNF
B004LG4NDO,TUMI,Luggage Tumi Weighing Scale,269.0,Luggage,3.9,https://m.media-amazon.com/images/I/71ZjBeNd+mL._AC_UL320_.jpg,https://www.amazon.ae/dp/B004LG4NDO
B0B4P1C4BL,Excefore,"Excefore Luggage Tags, 5 Pcs PU Leather Personalized Suitcase Tag Set, Travel Tags with Name ID Card and Sturdy Buckle Straps, Suitcases Identifier ID Labels for Men Women (5 Colors)",34.77,Luggage,4.1,https://m.media-amazon.com/images/I/71DXDx1fOYL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B4P1C4BL
B0B7B44RP2,SYOSI,"Waterproof Cosmetic Bags PVC Transparent Zippered Toiletry Bag with Handle Strap Portable Clear Makeup Bag Pouch for Bathroom, Vacation and Organizing 5 Pcs",62.91,Luggage,5.0,https://m.media-amazon.com/images/I/71XkAUfytqL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7B44RP
B0C8M7T912,Threningloe,"Silicone Makeup Brush Storage Bag,Travel Cosmetic Bag for Women,Zipper Cosmetic Bag,Organize The Beauty Tools For Easy Storage,The appearance of a diamond-shaped pattern. (Black)",21.5,Luggage,4.8,https://m.media-amazon.com/images/I/61tMlJGlLlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C8M7T9
B09VPNKM6Y,DELSEY PARIS,DELSEY PARIS Unisex Element Backpacks Rucksack,229.0,Luggage,4.8,https://m.media-amazon.com/images/I/41ujgGVGYUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09VPNKM6Y
B082P2NRC4,Fjällräven,Unisex Kånken Organizer Kånken Organizer,149.0,Luggage,4.6,https://m.media-amazon.com/images/I/71ubKJ5hPrL._AC_UL320_.jpg,https://www.amazon.ae/dp/B082P2NRC4
B07JWBFFDR,Stokke,Children Jetkids™ By Stokke® Ridebox V2 Luggage- Kids' Luggage,899.09,Luggage,4.3,https://m.media-amazon.com/images/I/41A-rHZPzeL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07JWBFFDR
B08W2LT2FD,JANSPORT,unisex-adult Superbreak Plus Backpack,,Luggage,4.7,https://m.media-amazon.com/images/I/51SogTPUVlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08W2LT2FD
B0C2PZVQR1,LIODUX,"4 Piece Luggage Sets, Expandable PC Hardshell Travel Suitcase Set, 14/20/24/28in Hardside Lightweight Luggage, Carry On Suitcase Sets with Two Hooks & Spinner Wheels (Black)",379.0,Luggage,3.6,https://m.media-amazon.com/images/I/61V9QIU7w5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2PZVQR
B0BMNMSJP2,Generic,"3 Pieces Mesh Cosmetic Bag Mesh Makeup Bags Mesh Zipper Pouch for Offices Travel Accessories, 3 Sizes (Black)",29.0,Luggage,4.1,https://m.media-amazon.com/images/I/81nWevarCsL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BMNMSJP
B07CRW9L7H,Himawari,"School Waterproof Backpack 14.9"" College Vintage Travel Bag for Women，14 inch Laptop for Student",105.0,Luggage,4.6,https://m.media-amazon.com/images/I/51bVVRGH5DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CRW9L7H
B0B7P6VWM3,WBOOO,"Large Capacity Travel Cosmetic Bag, Multifunction Organizer Storage Bag, Leather Waterproof Bag, Makeup Bag with Handle and Dividers, Skincare Dispenser, Toiletry Bag for Women",14.7,Luggage,3.7,https://m.media-amazon.com/images/I/51MD6VsrFJL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B7P6VWM3
B00FHNHUQC,Rockland,"3 Pc Luggage Set, Clear",293.27,Luggage,4.3,https://m.media-amazon.com/images/I/A1IDcqjKMPL._AC_UL320_.jpg,https://www.amazon.ae/dp/B00FHNHUQC
B09W8Y85HS,WONHOX,"Large Travel Backpack Women, Carry On Backpack,Hiking Backpack Waterproof Outdoor Sport Rucksack Casual Daypack School Bag …",79.9,Luggage,4.6,https://m.media-amazon.com/images/I/71-2s5WtM3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09W8Y85HS
B08GY328RG,Gear,unisex-adult BKPSPRIOR School Backpack,32.09,Luggage,3.9,https://m.media-amazon.com/images/I/91ZyrVOSjlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08GY328RG
B0C7C813CN,Swift,3-Piece Matte Translucent Toiletry Bag Set for Women and Men | Water-Resistant Travel Cosmetic Organizer with Handy Handle (Blue),36.0,Luggage,3.9,https://m.media-amazon.com/images/I/71Y2kJXI5RL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C7C813CN
B0B34LDDZ5,Puma,Womens Core Her Backpack,89.0,Luggage,3.3,https://m.media-amazon.com/images/I/71E4a5pxR2L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B34LDDZ
B09K3DW8HJ,KASTWAVE,"Cosmetic Bag, Waterproof Small Cosmetic Bag, Travel Makeup Pouch, Portable Makeup Brush Organizer, Cute Coin Purse for Women Toiletry Bags (PINK)",38.89,Luggage,,https://m.media-amazon.com/images/I/41iEmLXs2YL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09K3DW8HJ
B09DGR2ZT2,Lenovo,"ThinkPad Essential (Eco) - Notebook-Rucksack - 40.6 cm (16"") - Schwarz mit roten Akzenten - für ThinkPad L13 Gen 2, L13 Yoga Gen 2, P15v Gen 2, T14s Gen 2, T15p Gen 2, X13 Gen 2",163.0,Luggage,4.6,https://m.media-amazon.com/images/I/41H6Le9sKnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DGR2ZT
B0C8SPX1XH,Ymlike,"Foldable Travel Toiletry Bag, 2 Layer Transparent Makeup Organizer, Clear Wet and Dry Separated Cosmetic Bag with Handles, Visible Pounch Handbag with Zipper for Girls and Women (Black Big)",21.65,Luggage,4.8,https://m.media-amazon.com/images/I/51rpBXlI+4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C8SPX1XH
B0C61TGH4V,RE-­FLECTION Created by Nature,"Re-flection Crinkle Carry-on Suitcase, Lightweight Vertical Series Travel Soft Luggage Trolley, 4 Spinner Wheels",108.0,Luggage,2.7,https://m.media-amazon.com/images/I/71wFp0MOQTL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C61TGH4V
B092G1RN39,The North Face,Women's Surge Commuter Laptop Backpack - PFAS Free,348.0,Luggage,4.6,https://m.media-amazon.com/images/I/71OL8Q-YeSS._AC_UL320_.jpg,https://www.amazon.ae/dp/B092G1RN39
B09YRZ8L4K,JANSPORT,unisex-adult Central Adaptive Accessory Bag Central Adaptive Accessory Bag,94.0,Luggage,4.6,https://m.media-amazon.com/images/I/919PMxiq28L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09YRZ8L4K
B0C2TCRTN7,Rustark,"4Pcs Black and Pink Passport Covers and Luggage Tags Set, Leather Passport Holder Travel ID Tag Suitcase Tags for US Passport Men Women Traveling",42.99,Luggage,4.5,https://m.media-amazon.com/images/I/71E3NmC+cSL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C2TCRTN7
B071G2D5MM,Amazon Basics,"Underseat Carry-On Rolling Travel Bag with (35cm), Black",194.0,Luggage,4.4,https://m.media-amazon.com/images/I/715HaNLYhgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B071G2D5MM
B097F42SJN,TrekKit,Lightweight Luggage Set Checked Bag- 20/24/28 Inches Hardshell Suitcase Spinner Luggage for Travel | ABS Luggage with 4 Spinner Wheels,215.0,Luggage,3.8,https://m.media-amazon.com/images/I/81xdfj26NzL._AC_UL320_.jpg,https://www.amazon.ae/dp/B097F42SJN
B07N1G2NH2,Kipling,Unisex Kids Freedom Luggage- Kids' Luggage,97.25,Luggage,4.7,https://m.media-amazon.com/images/I/61LZ01YA8DL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07N1G2NH
B07HPLJLZJ,Samsonite,"Andante 2 Drop Bottom Wheeled Rolling Duffel Bag, Andante 2 Drop Bottom Wheeled Rolling Duffel Bag",829.28,Luggage,4.1,https://m.media-amazon.com/images/I/81vZ3E+MhlL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07HPLJLZJ
B074XMPYGX,erioctry,"20g 20 Gram Jar 20 ML Clear Empty Plastic Cosmetic Jars with Lids for Creams/Sample/Make-Up/Glitter Storage Refillable Eyshadow Cosmetic Sample Containers For Xmas Halloween Day Present (20g, 50pcs)",49.0,Luggage,4.4,https://m.media-amazon.com/images/I/51bdXg8gpaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B074XMPYGX
B0B5XX6QZV,KASTWAVE,"Toiletry Bag With Handle Strap, Clear Travel Liquids Toiletries & Cosmetics Organizer Carry-On Luggage for Women and Men 3 Pack (Same Size)",59.98,Luggage,4.6,https://m.media-amazon.com/images/I/61--YvjMv5L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B5XX6QZV
B0915XJ6PP,pacsafe,Unisex's Anti Theft Backpack,257.0,Luggage,4.4,https://m.media-amazon.com/images/I/71Mf0MX5a3L._AC_UL320_.jpg,https://www.amazon.ae/dp/B0915XJ6PP
B0CHVSHVF4,WVHTHVW,"Travel Bag, Carry on Rolling Garment Bag for Men, Convertible Suit Bag for Business Travel - 2in 1 Hanging Duffel Bag with Double Back Strap and Detachable Shoulder, Waterproof(Black)",199.99,Luggage,,https://m.media-amazon.com/images/I/51XlSpJ1rUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CHVSHVF4
B09LD4QRZ4,Seven,"Maxi Borraccia Termica In Acciaio Inox - Milan - Win The Game, Red, 650 ml, modern",96.21,Luggage,4.3,https://m.media-amazon.com/images/I/51sEU0SMNAL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09LD4QRZ4
B08T1PYV4Z,MOSISO,"Camera Backpack, DSLR/SLR/Mirrorless Photography Camera Case Buffer Padded Shockproof Camera Bag with Customized Modular Inserts&Tripod Holder",147.99,Luggage,4.6,https://m.media-amazon.com/images/I/61OzfS2C31L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08T1PYV4Z
B09YTL7MR8,ORiTi,"15pcs Portable Shoe Bags for Travel, Large Shoes Pouch Packing Organizers, Non-Woven Shoe Bag for Storage Clear Window with Rope for Men and Women Black",19.8,Luggage,4.8,https://m.media-amazon.com/images/I/511aTerGk6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09YTL7MR8
B07K8LTGZF,Showay,"Portable Handheld Travel Luggage Electronic Scale, Digital LCD Hanging Suitcase Weighting Scale 110lbs with Tare Backlight Function Gift For Traveler, Silver, Fishing",17.0,Luggage,3.9,https://m.media-amazon.com/images/I/81Dtc3ZcPRL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07K8LTGZF
B07CJCGM1M,American Tourister,Unisex FIZZ Backpack,148.0,Luggage,4.0,https://m.media-amazon.com/images/I/613QWMa-37L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07CJCGM1M
B09C6GTS2D,Disney,Lilo and Stitch Bag Plush Kids Backpack For School Rucksack 3D Lunch Book Bag Gift,106.83,Luggage,4.7,https://m.media-amazon.com/images/I/71KaPyglG1L._AC_UL320_.jpg,https://www.amazon.ae/dp/B09C6GTS2D
B07V2387BB,Nydotd,"Nydotd 18 Pack Travel Size Plastic Squeeze Bottles for Liquids, TSA Approved Travel Bottles Makeup Toiletry Cosmetic Containers Leak-Proof Travel Containers with Flip Caps Refillable, Clear, 30ML",17.0,Luggage,4.4,https://m.media-amazon.com/images/I/418YP2OynpL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07V2387BB
B016UMUA8I,HappyDavid,Soft PU Leather Zipped Travel Toiletry Bag Mens Ladies Supply Toiletry Bag Case(Black),80.27,Luggage,3.6,https://m.media-amazon.com/images/I/61gpRPq1ojL._AC_UL320_.jpg,https://www.amazon.ae/dp/B016UMUA8I
B0C24D261Z,adidas,adidas Unisex Child Backpack,61.11,Luggage,4.3,https://m.media-amazon.com/images/I/A1KSGkuseLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C24D261Z
B0C554LMBQ,WENGER,"Motion Carry-On Luggage, Ash Grey - Stylish & Functional, 360° Spinner Wheels, Ash Grey, One Size, Business",259.0,Luggage,4.6,https://m.media-amazon.com/images/I/81vsJQgDogL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C554LMBQ
B08W2LSZG4,JANSPORT,unisex-adult Right Pack Backpack,280.0,Luggage,4.8,https://m.media-amazon.com/images/I/81mTAYVTAkL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08W2LSZG4
B0794QSRNS,HIGHLAND TACTICAL,Squad Rolling Duffel,305.0,Luggage,4.2,https://m.media-amazon.com/images/I/71KWEjrSyuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0794QSRNS
B00VFQRMOK,Samsonite,Lite-Shock Hand Luggage,1227.51,Luggage,4.6,https://m.media-amazon.com/images/I/61-2SfnSa4L._AC_UL320_.jpg,https://www.amazon.ae/dp/B00VFQRMOK
B09TVHBB3D,NC,Foldable Travel Duffel Bag Oxford Fabric Waterproof Large Capacity Expandable Shoulder Bag for Women Travel Weekender Bags Carry On Overnight Bags Dry and Wet Separation for Sports Gym (Deep Blue),39.0,Luggage,5.0,https://m.media-amazon.com/images/I/61AYm85BAiL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09TVHBB3D
B09DD921TJ,CHIJIANLAN,"30 eco-friendly travel shoe bag storage bags, non-woven breathable dust-proof bag with rope, suitable for storing shoes and bags, isolate dust and keep shoes and bags clean and tidy. (9.8inX13.77in),",26.61,Luggage,4.6,https://m.media-amazon.com/images/I/61JTUIpWNBL._AC_UL320_.jpg,https://www.amazon.ae/dp/B09DD921TJ
B004BQKY4Q,DELSEY PARIS,"Garment Lightweight Hanging Travel Bag, One Size",269.6,Luggage,4.3,https://m.media-amazon.com/images/I/61-8Dm4CL9L._AC_UL320_.jpg,https://www.amazon.ae/dp/B004BQKY4Q
B0BSH7PH62,Gear,Essentials 27L Medium Faux-Leather Water Resistant Travel Duffle Bag/Gym Bag for Men/Women with Shoe Compartment (Black),64.0,Luggage,4.3,https://m.media-amazon.com/images/I/81QoWi3qPjL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BSH7PH6
B0BQG84FZL,Calvin Klein Jeans,Women's Sculpted Backpacks,230.68,Luggage,3.5,https://m.media-amazon.com/images/I/71d2G+eT+eL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0BQG84FZL
B08BLMMTTC,Parajohn,"Para John Backpack, 23LRucksack – Travel Laptop Backpack/Rucksack – Hiking Travel Camping Backpack - Business Travel Laptop Backpack - College School Computer Rucksack Bag for Men/Women",59.0,Luggage,5.0,https://m.media-amazon.com/images/I/81hkxDrqlaL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08BLMMTTC
B07PCM1DK1,High Sierra,Swerve Laptop Backpack,125.0,Luggage,4.6,https://m.media-amazon.com/images/I/81KzRTXKeGL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07PCM1DK
B0757K36YV,Gear,unisex-adult MDBKPECO Bag,27.0,Luggage,3.8,https://m.media-amazon.com/images/I/916hzpKAQtL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0757K36YV
B0CGV6S5MV,JZS,"Lazy Makeup Toiletry Bag, Drawstring Cosmetic Makeup Bag Organizer Portable Quick Pack Toiletry Bag for Travel, Gifts, and Daily Use(Flower)",49.0,Luggage,,https://m.media-amazon.com/images/I/61NftYGRLOL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CGV6S5MV
B0CFK4KQCH,ah arctic hunter,"Arctic Hunter 17 Inch Durable Polyester Backpack with Separate Laptop Compartment TSA Opening for Men and Women, B00562",149.0,Luggage,4.6,https://m.media-amazon.com/images/I/81tOGmqqNgL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CFK4KQCH
B08WPC1XZ8,HAMMONDS FLYCATCHER,"Leather Unisex Passport Holder, New Black, Minimalist",57.0,Luggage,4.3,https://m.media-amazon.com/images/I/71oj8Mcs-VL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08WPC1XZ8
B08CD5ZM4D,Parajohn,"Para John Backpack,19’’ Rucksack – 23L Travel Laptop Backpack/Rucksack – Hiking Travel Camping Backpack - Business Travel Laptop Backpack - College School Computer Rucksack Bag for Men/Women Black",69.0,Luggage,,https://m.media-amazon.com/images/I/71Xxsw7bi6L._AC_UL320_.jpg,https://www.amazon.ae/dp/B08CD5ZM4D
B0CH15VDQ2,MOKOBARA,"The Moko Blocks 15"" Unbreakable Polycarbonate Extra Light Weight Kids Luggage | Trolley Suitcase for Kids (Cotton Candy)",349.0,Luggage,4.0,https://m.media-amazon.com/images/I/613p4aLwXuL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0CH15VDQ
B0C1S1L4B3,SYOSI,"Makeup Bag Organizer, , Portable Travel Bag for Women, Large Capacity Double Layers Make up Bag With Brush Compartment and Handle",39.9,Luggage,5.0,https://m.media-amazon.com/images/I/51KWmWonRUL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0C1S1L4B3
B0B8SW5ZQW,Disney,"Minnie Mouse One and Only 18"" Teen Backpack",119.0,Luggage,,https://m.media-amazon.com/images/I/81X4YzUhopL._AC_UL320_.jpg,https://www.amazon.ae/dp/B0B8SW5ZQW
B094YQHHDJ,GGOOB,Kawaii Backpack with Kawaii Pin and Accessories Backpack Cute Aesthetic Backpack Cute Kawaii Backpack for School,50.0,Luggage,4.0,https://m.media-amazon.com/images/I/61V+Db3KhES._AC_UL320_.jpg,https://www.amazon.ae/dp/B094YQHHDJ
B08RNDD7R3,Barsine,Little Backpack Bag Small Size Purse Vegan Leather Mini Daypack with Multiple Zipper Pockets,116.8,Luggage,4.4,https://m.media-amazon.com/images/I/71kt6qltVLL._AC_UL320_.jpg,https://www.amazon.ae/dp/B08RNDD7R3
B07S8C4S7F,Trixie,Backpack Mrs. Flamingo,199.0,Luggage,3.9,https://m.media-amazon.com/images/I/811DgBZklnL._AC_UL320_.jpg,https://www.amazon.ae/dp/B07S8C4S7F
B07F3C7572,K London,Stylish Real Leather Brown Waist Bag Elegant Style Travel Pouch Passport Holder with Adjustable Strap (1276_BRN),19.0,Luggage,4.0,https://m.media-amazon.com/images/I/71S-2G4x67L._AC_UL320_.jpg,https://www.amazon.ae/dp/B07F3C757
